dtor     D               dtor.c:196  _al_register_destructor          [   0.06939] added dtor for font 027246B0, func 61DB9898
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.06940] removed dtor for bitmap 027290A0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.07872] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.07875] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08068] removed dtor for font 027246B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08075] removed dtor for sub_bitmap 027901F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08079] removed dtor for sub_bitmap 02790348
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08081] removed dtor for sub_bitmap 02790498
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08084] removed dtor for sub_bitmap 027905E8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08086] removed dtor for sub_bitmap 02790738
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08088] removed dtor for sub_bitmap 02790888
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08090] removed dtor for sub_bitmap 027909D8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08092] removed dtor for sub_bitmap 02791330
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08094] removed dtor for sub_bitmap 02791480
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08097] removed dtor for sub_bitmap 027915D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08100] removed dtor for sub_bitmap 02791720
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08101] removed dtor for sub_bitmap 02791870
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08103] removed dtor for sub_bitmap 027919C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08105] removed dtor for sub_bitmap 02791B10
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08106] removed dtor for sub_bitmap 02791F38
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08108] removed dtor for sub_bitmap 02792090
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08110] removed dtor for sub_bitmap 027929F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08111] removed dtor for sub_bitmap 02792748
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08113] removed dtor for sub_bitmap 02792498
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08115] removed dtor for sub_bitmap 027921E8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08116] removed dtor for sub_bitmap 02792340
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08118] removed dtor for sub_bitmap 02791C88
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08120] removed dtor for sub_bitmap 027925F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08121] removed dtor for sub_bitmap 027928A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08123] removed dtor for sub_bitmap 02791DE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08125] removed dtor for sub_bitmap 02793F60
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08126] removed dtor for sub_bitmap 027948C8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08128] removed dtor for sub_bitmap 02793750
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08130] removed dtor for sub_bitmap 02793A00
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08131] removed dtor for sub_bitmap 02794A20
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08133] removed dtor for sub_bitmap 02793B58
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08135] removed dtor for sub_bitmap 02794770
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08136] removed dtor for sub_bitmap 027940B8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08138] removed dtor for sub_bitmap 02793348
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08140] removed dtor for sub_bitmap 02794E28
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08142] removed dtor for sub_bitmap 027935F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08145] removed dtor for sub_bitmap 02793098
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08148] removed dtor for sub_bitmap 02794618
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08150] removed dtor for sub_bitmap 027934A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08153] removed dtor for sub_bitmap 02794CD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08157] removed dtor for sub_bitmap 02794210
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08160] removed dtor for sub_bitmap 027944C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08162] removed dtor for sub_bitmap 02794B78
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08164] removed dtor for sub_bitmap 02794368
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08166] removed dtor for sub_bitmap 027931F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08167] removed dtor for sub_bitmap 027938A8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08169] removed dtor for sub_bitmap 02793CB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08171] removed dtor for sub_bitmap 02793E08
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08172] removed dtor for sub_bitmap 02796620
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08174] removed dtor for sub_bitmap 027960C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08175] removed dtor for sub_bitmap 02795350
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08177] removed dtor for sub_bitmap 027954A8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08179] removed dtor for sub_bitmap 02796778
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08181] removed dtor for sub_bitmap 02795B60
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08182] removed dtor for sub_bitmap 02796A28
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08184] removed dtor for sub_bitmap 027950A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08186] removed dtor for sub_bitmap 027951F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08187] removed dtor for sub_bitmap 02796B80
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08189] removed dtor for sub_bitmap 02795600
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08190] removed dtor for sub_bitmap 02796218
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08192] removed dtor for sub_bitmap 02795758
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08193] removed dtor for sub_bitmap 027958B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08195] removed dtor for sub_bitmap 02795CB8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08197] removed dtor for sub_bitmap 02796CD8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08198] removed dtor for sub_bitmap 02795F68
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08200] removed dtor for sub_bitmap 02796370
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08202] removed dtor for sub_bitmap 02795A08
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08203] removed dtor for sub_bitmap 02796E30
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08205] removed dtor for sub_bitmap 02795E10
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08206] removed dtor for sub_bitmap 027964C8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08209] removed dtor for sub_bitmap 027968D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08211] removed dtor for sub_bitmap 02798778
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08212] removed dtor for sub_bitmap 027980C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08214] removed dtor for sub_bitmap 02799798
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08215] removed dtor for sub_bitmap 02797E10
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08217] removed dtor for sub_bitmap 02798F88
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08219] removed dtor for sub_bitmap 02799640
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08220] removed dtor for sub_bitmap 02799A48
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08222] removed dtor for sub_bitmap 027988D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08223] removed dtor for sub_bitmap 02798A28
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08225] removed dtor for sub_bitmap 02798B80
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08227] removed dtor for sub_bitmap 02797F68
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08228] removed dtor for sub_bitmap 02798CD8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08230] removed dtor for sub_bitmap 02798E30
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08231] removed dtor for sub_bitmap 027998F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08233] removed dtor for sub_bitmap 027990E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08234] removed dtor for sub_bitmap 02799238
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08236] removed dtor for sub_bitmap 02798218
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08237] removed dtor for sub_bitmap 02797CB8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08239] removed dtor for sub_bitmap 02798370
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08241] removed dtor for sub_bitmap 02799390
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08242] removed dtor for sub_bitmap 027994E8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08244] removed dtor for sub_bitmap 027984C8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08245] removed dtor for sub_bitmap 02798620
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08247] removed dtor for sub_bitmap 0279B0E8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08249] removed dtor for sub_bitmap 0279B398
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08251] removed dtor for sub_bitmap 0279A0C8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08252] removed dtor for sub_bitmap 0279B648
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08254] removed dtor for sub_bitmap 0279AB88
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08255] removed dtor for sub_bitmap 0279B4F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08257] removed dtor for sub_bitmap 0279A378
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08259] removed dtor for sub_bitmap 0279B8F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08260] removed dtor for sub_bitmap 0279A220
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08262] removed dtor for sub_bitmap 02799E18
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08264] removed dtor for sub_bitmap 0279AA30
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08266] removed dtor for sub_bitmap 0279A8D8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08267] removed dtor for sub_bitmap 0279A4D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08269] removed dtor for sub_bitmap 02799F70
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08271] removed dtor for sub_bitmap 0279AF90
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08273] removed dtor for sub_bitmap 0279A628
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08274] removed dtor for sub_bitmap 0279B240
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08276] removed dtor for sub_bitmap 0279A780
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08277] removed dtor for sub_bitmap 0279BA50
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08279] removed dtor for sub_bitmap 0279ACE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08280] removed dtor for sub_bitmap 0279B7A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08282] removed dtor for sub_bitmap 02799CC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08284] removed dtor for sub_bitmap 0279AE38
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08285] removed dtor for sub_bitmap 0279CD18
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08287] removed dtor for sub_bitmap 0279D680
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08289] removed dtor for sub_bitmap 0279D3D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08290] removed dtor for sub_bitmap 0279DFE8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08292] removed dtor for sub_bitmap 0279CE70
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08294] removed dtor for sub_bitmap 0279CFC8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08295] removed dtor for sub_bitmap 0279D120
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08297] removed dtor for sub_bitmap 0279C3B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08298] removed dtor for sub_bitmap 0279D278
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08300] removed dtor for sub_bitmap 0279D528
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08302] removed dtor for sub_bitmap 0279DE90
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08303] removed dtor for sub_bitmap 0279D7D8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08305] removed dtor for sub_bitmap 0279D930
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08306] removed dtor for sub_bitmap 0279DA88
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08308] removed dtor for sub_bitmap 0279DBE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08310] removed dtor for sub_bitmap 0279DD38
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08311] removed dtor for sub_bitmap 0279C508
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08313] removed dtor for sub_bitmap 0279CA68
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08314] removed dtor for sub_bitmap 0279C258
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08316] removed dtor for sub_bitmap 0279C660
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08318] removed dtor for sub_bitmap 0279C7B8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08319] removed dtor for sub_bitmap 0279C910
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08321] removed dtor for sub_bitmap 0279CBC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08323] removed dtor for sub_bitmap 0279FA88
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08324] removed dtor for sub_bitmap 0279FBE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08326] removed dtor for sub_bitmap 0279EFC8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08327] removed dtor for sub_bitmap 0279FFE8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08329] removed dtor for sub_bitmap 0279EA68
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08331] removed dtor for sub_bitmap 0279F528
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08332] removed dtor for sub_bitmap 027A0298
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08334] removed dtor for sub_bitmap 0279FD38
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08335] removed dtor for sub_bitmap 027A0140
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08337] removed dtor for sub_bitmap 0279F680
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08338] removed dtor for sub_bitmap 027A07F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08340] removed dtor for sub_bitmap 0279FE90
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08342] removed dtor for sub_bitmap 0279F3D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08343] removed dtor for sub_bitmap 027A0548
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08345] removed dtor for sub_bitmap 0279F278
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08347] removed dtor for sub_bitmap 0279F7D8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08348] removed dtor for sub_bitmap 027A03F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08350] removed dtor for sub_bitmap 0279F930
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08352] removed dtor for sub_bitmap 027A06A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08353] removed dtor for sub_bitmap 0279EBC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08355] removed dtor for sub_bitmap 0279ED18
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08356] removed dtor for sub_bitmap 0279EE70
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08358] removed dtor for sub_bitmap 0279F120
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08360] removed dtor for sub_bitmap 027A2AB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08361] removed dtor for sub_bitmap 027A1A90
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08363] removed dtor for sub_bitmap 027A17E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08364] removed dtor for sub_bitmap 027A2550
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08366] removed dtor for sub_bitmap 027A1E98
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08368] removed dtor for sub_bitmap 027A2800
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08369] removed dtor for sub_bitmap 027A0FD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08371] removed dtor for sub_bitmap 027A1688
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08372] removed dtor for sub_bitmap 027A1BE8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08374] removed dtor for sub_bitmap 027A1938
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08376] removed dtor for sub_bitmap 027A22A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08377] removed dtor for sub_bitmap 027A26A8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08379] removed dtor for sub_bitmap 027A1D40
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08380] removed dtor for sub_bitmap 027A1FF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08382] removed dtor for sub_bitmap 027A2958
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08383] removed dtor for sub_bitmap 027A2C08
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08385] removed dtor for sub_bitmap 027A2148
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08387] removed dtor for sub_bitmap 027A0E78
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08388] removed dtor for sub_bitmap 027A13D8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08390] removed dtor for sub_bitmap 027A23F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08391] removed dtor for sub_bitmap 027A1128
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08393] removed dtor for sub_bitmap 027A1280
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08395] removed dtor for sub_bitmap 027A1530
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08396] removed dtor for sub_bitmap 027A4400
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08398] removed dtor for sub_bitmap 027A46B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08399] removed dtor for sub_bitmap 027A33E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08401] removed dtor for sub_bitmap 027A4EC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08403] removed dtor for sub_bitmap 027A42A8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08404] removed dtor for sub_bitmap 027A4AB8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08406] removed dtor for sub_bitmap 027A4558
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08408] removed dtor for sub_bitmap 027A37E8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08409] removed dtor for sub_bitmap 027A3D48
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08411] removed dtor for sub_bitmap 027A3BF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08413] removed dtor for sub_bitmap 027A4C10
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08414] removed dtor for sub_bitmap 027A4808
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08416] removed dtor for sub_bitmap 027A3FF8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08417] removed dtor for sub_bitmap 027A4960
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08419] removed dtor for sub_bitmap 027A4D68
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08420] removed dtor for sub_bitmap 027A5018
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08422] removed dtor for sub_bitmap 027A3EA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08423] removed dtor for sub_bitmap 027A3538
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08425] removed dtor for sub_bitmap 027A3288
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08427] removed dtor for sub_bitmap 027A4150
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08428] removed dtor for sub_bitmap 027A3690
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08430] removed dtor for sub_bitmap 027A3940
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08432] removed dtor for sub_bitmap 027A3A98
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08438] removed dtor for sub_bitmap 027A7970
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08440] removed dtor for sub_bitmap 027A7818
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08441] removed dtor for sub_bitmap 027A7008
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08443] removed dtor for sub_bitmap 027A8588
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08444] removed dtor for sub_bitmap 027A7568
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08446] removed dtor for sub_bitmap 027A67F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08448] removed dtor for sub_bitmap 027A8C40
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08449] removed dtor for sub_bitmap 027A6950
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08451] removed dtor for sub_bitmap 027A8AE8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08453] removed dtor for sub_bitmap 027A6EB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08454] removed dtor for sub_bitmap 027A7160
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08456] removed dtor for sub_bitmap 027A6548
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08457] removed dtor for sub_bitmap 027A6AA8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08459] removed dtor for sub_bitmap 027A63F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08461] removed dtor for sub_bitmap 027A66A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08462] removed dtor for sub_bitmap 027A6C00
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08464] removed dtor for sub_bitmap 027A8028
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08465] removed dtor for sub_bitmap 027A7410
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08467] removed dtor for sub_bitmap 027A8D98
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08469] removed dtor for sub_bitmap 027A72B8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08471] removed dtor for sub_bitmap 027A6D58
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08472] removed dtor for sub_bitmap 027A76C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08474] removed dtor for sub_bitmap 027A7AC8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08475] removed dtor for sub_bitmap 027A7C20
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08477] removed dtor for sub_bitmap 027A7D78
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08478] removed dtor for sub_bitmap 027A7ED0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08480] removed dtor for sub_bitmap 027A8180
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08482] removed dtor for sub_bitmap 027A82D8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08483] removed dtor for sub_bitmap 027A8430
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08485] removed dtor for sub_bitmap 027A86E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08487] removed dtor for sub_bitmap 027A8838
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08488] removed dtor for sub_bitmap 027A8990
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08490] removed dtor for sub_bitmap 027AA1C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08492] removed dtor for sub_bitmap 027A9C60
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08494] removed dtor for sub_bitmap 027A9DB8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08495] removed dtor for sub_bitmap 027A8EF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08497] removed dtor for sub_bitmap 027A9048
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08498] removed dtor for sub_bitmap 027A95A8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08500] removed dtor for sub_bitmap 027A99B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08501] removed dtor for sub_bitmap 027A9700
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08503] removed dtor for sub_bitmap 027A91A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08504] removed dtor for sub_bitmap 027A92F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08506] removed dtor for sub_bitmap 027A9450
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08508] removed dtor for sub_bitmap 027A9858
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08509] removed dtor for sub_bitmap 027A9F10
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08511] removed dtor for sub_bitmap 027A9B08
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08512] removed dtor for sub_bitmap 027AA068
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08514] removed dtor for sub_bitmap 027AE068
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08516] removed dtor for sub_bitmap 027ADC60
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08518] removed dtor for sub_bitmap 027AE1C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08519] removed dtor for sub_bitmap 027ADDB8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08521] removed dtor for sub_bitmap 027AEB28
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08522] removed dtor for sub_bitmap 027ADF10
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08524] removed dtor for sub_bitmap 027AEDD8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08526] removed dtor for sub_bitmap 027AE318
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08527] removed dtor for sub_bitmap 027AE470
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08529] removed dtor for sub_bitmap 027AE5C8
